genetic;length;mass;exercise;smoking;alcohol;lifespan;sugar;labels
88.9;178.0;108.2;2.4;0.4;5.3;89.3;7.9;0
82.9;190.0;56.7;1.7;16.0;3.9;80.8;4.8;0
84.6;165.0;112.7;4.6;2.9;0.3;86.8;2.0;0
86.4;170.0;63.3;1.7;0.1;0.7;86.4;11.0;0
87.8;180.0;82.3;0.8;5.5;4.4;86.8;5.0;0
86.3;173.0;76.8;3.6;9.5;1.7;84.4;12.8;0
79.9;180.0;105.4;2.4;2.0;4.1;79.6;6.5;0
81.1;161.0;59.4;3.6;4.6;0.5;83.9;8.1;0
73.6;174.0;73.3;4.1;13.9;0.7;73.3;10.9;0
88.0;189.0;107.7;2.5;21.3;0.3;88.1;7.3;0
77.8;200.0;109.3;1.4;6.9;0.6;75.6;4.9;0
93.2;160.0;98.0;3.3;20.8;0.4;88.2;9.1;0
71.8;180.0;111.8;3.5;2.8;5.7;71.8;8.4;0
73.3;200.0;74.7;4.2;0.8;1.0;75.6;8.8;0
82.9;190.0;102.3;2.6;11.0;1.4;80.5;2.9;0
78.5;170.0;146.9;4.8;15.9;3.0;74.0;9.0;0
76.5;186.0;65.1;2.1;1.9;1.8;76.7;6.8;0
93.8;185.0;154.2;2.6;5.9;0.0;91.3;4.9;0
69.6;162.0;95.1;2.7;16.0;5.1;66.0;11.4;0
82.5;178.0;105.0;1.6;19.7;0.5;75.9;5.9;0
83.2;181.0;62.1;3.5;22.0;3.4;81.0;4.7;0
71.0;199.0;96.7;5.3;17.6;0.8;68.9;6.4;0
77.1;195.0;68.0;1.1;13.5;4.0;72.5;7.4;0
97.4;188.0;56.1;3.3;15.1;4.2;95.4;10.8;0
91.0;167.0;90.8;2.1;11.9;1.8;85.7;8.1;0
82.9;167.0;138.9;2.0;1.9;4.1;79.8;6.2;0
87.5;188.0;124.1;2.4;4.0;0.5;86.6;5.8;0
70.8;170.0;115.7;2.3;1.0;4.4;69.5;7.4;0
99.1;196.0;92.1;1.6;13.2;3.7;95.0;7.6;0
86.8;190.0;101.9;0.7;21.3;0.4;82.2;5.2;0
97.2;192.0;102.5;4.4;20.8;4.3;93.6;5.3;0
82.2;192.0;59.9;1.6;14.9;0.7;77.9;3.0;0
72.1;173.0;88.8;1.0;4.5;4.6;71.3;6.8;0
81.4;187.0;71.9;0.6;17.5;0.4;77.6;6.9;0
76.3;175.0;88.7;4.4;15.1;0.2;74.1;5.6;0
84.9;176.0;90.0;0.4;8.9;2.3;80.8;6.2;0
89.4;183.0;93.9;1.5;5.4;2.5;87.1;6.5;0
88.6;170.0;83.8;1.7;6.5;5.5;87.7;6.2;0
76.1;176.0;146.3;1.5;5.1;0.6;72.9;4.0;0
85.8;177.0;65.1;1.8;10.0;0.3;83.6;6.6;0
84.7;172.0;85.1;0.8;14.2;0.1;80.1;5.4;0
87.0;208.0;80.6;2.9;18.2;1.0;86.1;5.5;0
81.3;168.0;65.7;2.0;14.5;2.3;78.2;11.3;0
94.5;205.0;115.1;3.0;20.9;0.3;91.2;10.1;0
98.2;188.0;111.4;3.6;8.9;4.5;95.3;7.6;0
81.9;196.0;106.1;2.1;10.9;0.1;80.2;8.1;0
80.2;179.0;133.6;3.9;6.6;3.5;80.2;9.2;0
75.4;167.0;89.1;3.9;11.8;5.2;73.5;6.9;0
84.4;181.0;50.5;2.5;14.7;1.0;80.8;6.0;0
85.7;182.0;89.6;3.1;0.0;5.6;86.3;4.7;0
86.6;177.0;92.5;1.7;21.2;4.1;77.9;8.2;0
95.7;190.0;77.0;1.3;17.8;0.5;91.6;7.4;0
82.2;192.0;133.3;1.8;20.6;2.1;76.4;7.3;0
79.3;180.0;82.0;4.1;19.3;0.9;78.2;1.7;0
80.9;173.0;92.4;1.4;0.7;0.5;81.0;8.4;0
79.8;170.0;114.8;2.2;18.9;0.3;73.6;11.7;0
92.1;184.0;64.7;2.5;12.0;1.9;91.3;3.7;0
84.9;191.0;115.9;1.3;16.4;4.0;79.6;5.0;0
84.9;197.0;109.5;5.0;20.7;0.6;83.4;7.8;0
72.9;183.0;72.8;3.9;5.6;4.2;73.1;4.3;0
77.9;169.0;56.8;1.8;20.2;2.6;73.9;2.3;0
87.1;185.0;139.7;1.8;0.6;1.3;86.0;11.2;0
84.1;167.0;104.1;1.2;7.0;2.0;80.8;3.3;0
80.5;174.0;123.8;1.6;21.2;5.2;73.5;11.8;0
77.8;205.0;71.5;3.6;6.3;1.4;78.3;11.2;0
80.6;206.0;60.8;0.9;11.2;0.5;78.4;7.3;0
79.0;192.0;87.9;3.6;5.2;3.9;79.4;8.3;0
83.6;183.0;83.1;2.9;11.3;0.4;83.2;8.1;0
87.1;208.0;51.9;1.7;3.5;2.3;86.2;3.7;0
83.7;193.0;113.9;3.9;3.8;3.4;82.6;11.2;0
83.9;194.0;93.8;3.0;8.1;1.4;84.0;4.3;0
74.9;190.0;133.9;1.8;21.4;0.4;67.0;10.2;0
76.2;175.0;81.4;2.2;20.2;4.6;72.5;6.1;0
76.4;180.0;76.0;4.3;13.5;3.8;73.7;3.2;0
84.2;169.0;134.8;1.9;11.2;3.9;78.8;9.0;0
86.7;192.0;90.7;4.6;0.3;0.6;90.0;8.7;0
70.7;183.0;56.9;4.6;3.9;3.4;72.2;8.0;0
84.4;193.0;112.1;3.1;11.9;2.4;83.2;6.9;0
90.0;197.0;126.9;3.3;0.6;4.3;91.3;4.7;0
78.8;183.0;53.3;1.1;13.2;2.2;75.1;9.4;0
89.8;198.0;76.7;3.2;15.7;3.3;86.1;7.6;0
80.5;167.0;82.5;3.0;18.6;2.0;75.3;5.6;0
80.7;179.0;99.6;1.3;20.3;0.6;72.6;5.9;0
73.2;166.0;74.7;1.8;16.9;4.3;70.2;4.5;0
74.7;212.0;87.7;3.6;14.6;0.6;71.3;6.7;0
96.1;188.0;132.9;2.3;6.1;0.4;94.3;5.4;0
81.8;200.0;131.4;1.3;7.0;2.3;79.4;6.8;0
72.1;186.0;78.6;3.3;15.3;0.5;67.6;5.0;0
84.6;189.0;65.1;2.6;10.6;5.3;81.1;9.2;0
78.3;158.0;65.9;4.1;2.0;4.8;79.2;5.4;0
79.8;194.0;52.5;1.5;13.9;3.8;73.7;3.7;0
79.4;201.0;152.8;2.2;6.3;2.5;77.5;7.2;0
65.3;188.0;84.6;2.8;13.2;0.1;63.2;5.0;0
90.4;181.0;79.6;1.8;7.9;0.3;88.8;7.6;0
68.3;197.0;85.0;2.7;21.3;5.5;63.9;7.2;0
82.4;169.0;74.0;2.3;7.0;3.6;81.3;7.5;0
84.9;163.0;88.2;2.0;1.6;5.9;84.4;7.9;0
71.3;175.0;114.1;3.0;8.0;1.2;69.4;3.7;0
84.7;195.0;77.2;1.2;2.0;1.2;83.9;8.2;0
88.4;162.0;83.3;1.5;16.1;0.4;85.7;2.2;0
92.9;176.0;128.0;2.4;9.6;0.5;90.0;7.6;0
81.3;190.0;106.1;1.3;2.6;1.2;81.0;7.7;0
79.7;182.0;128.7;4.3;0.1;3.8;78.5;4.0;0
87.4;204.0;92.8;2.0;14.9;5.7;83.2;7.7;0
87.4;184.0;61.5;1.3;10.9;1.3;84.1;11.2;0
77.2;197.0;54.9;1.6;7.5;0.6;75.3;2.8;0
92.6;181.0;87.8;4.0;0.6;3.7;95.1;4.9;0
90.7;190.0;95.2;2.1;1.5;0.8;90.9;7.0;0
68.4;182.0;56.3;2.5;0.4;1.2;69.2;3.6;0
100.3;189.0;121.0;3.1;19.7;1.3;95.2;11.2;0
88.7;200.0;59.0;1.4;0.1;2.0;88.1;10.5;0
75.8;214.0;54.7;3.6;13.0;0.6;73.3;8.5;0
68.5;191.0;83.6;3.8;3.7;0.7;70.3;4.6;0
85.0;180.0;102.0;2.7;7.3;0.4;83.8;8.4;0
80.1;193.0;68.7;0.8;9.3;0.2;77.6;7.0;0
80.1;172.0;60.2;0.2;19.5;1.0;74.6;7.0;0
83.1;167.0;98.5;2.9;0.9;0.6;84.8;4.9;0
85.7;193.0;95.3;2.9;8.1;0.6;85.5;10.1;0
81.4;201.0;161.5;3.9;0.1;4.4;82.5;5.4;0
78.3;177.0;69.2;2.0;1.5;2.1;79.2;4.2;0
75.4;168.0;86.7;2.7;11.2;2.2;70.7;6.6;0
99.2;178.0;61.3;1.3;15.3;1.4;93.7;6.6;0
78.4;192.0;103.9;4.7;16.9;4.0;76.4;4.7;0
83.7;183.0;91.4;1.6;6.0;0.7;82.7;4.3;0
80.0;167.0;91.6;1.7;4.9;1.2;78.4;11.0;0
83.9;172.0;66.8;0.3;7.3;0.5;81.4;5.6;0
87.7;192.0;59.8;0.7;21.9;0.9;81.6;5.2;0
84.2;191.0;70.9;3.8;8.2;0.4;85.7;8.5;0
88.0;187.0;95.1;2.3;4.5;1.4;87.8;4.3;0
77.3;157.0;54.1;2.3;19.4;5.1;71.7;12.2;0
78.6;194.0;80.5;1.5;9.7;5.0;78.1;6.2;0
85.5;188.0;75.9;2.1;17.5;3.6;81.8;11.2;0
81.9;184.0;103.0;3.0;16.4;0.7;79.5;5.8;0
83.8;199.0;114.6;2.3;5.6;5.0;83.7;11.0;0
72.5;197.0;121.3;1.2;21.4;0.5;67.5;3.9;0
81.8;163.0;68.3;2.3;13.2;0.4;79.7;6.2;0
70.9;187.0;141.8;3.3;10.2;0.5;69.3;3.7;0
79.2;203.0;59.7;1.4;17.2;0.8;75.0;5.2;0
97.7;189.0;104.1;1.4;9.5;2.3;93.8;8.8;0
83.4;180.0;73.8;0.2;8.4;1.6;79.7;5.6;0
73.0;185.0;52.3;4.7;0.0;0.1;75.7;8.3;0
101.9;192.0;130.3;0.9;20.1;0.9;96.3;7.9;0
78.7;166.0;111.3;1.0;1.9;0.6;77.2;3.3;0
86.3;208.0;78.2;2.7;0.1;2.2;87.5;5.4;0
77.8;170.0;86.4;2.0;9.2;2.5;76.3;10.8;0
79.3;172.0;80.3;2.3;11.2;5.2;77.1;4.6;0
85.6;190.0;66.2;3.9;0.3;1.6;87.3;4.8;0
82.4;189.0;124.2;3.4;16.1;0.6;79.0;6.7;0
82.4;188.0;81.1;2.3;14.9;1.3;78.5;5.8;0
98.3;187.0;61.9;1.4;18.8;3.7;92.9;6.1;0
85.8;190.0;108.1;1.3;6.1;1.3;84.0;10.7;0
80.3;173.0;62.2;2.8;19.5;1.9;75.9;7.1;0
77.1;176.0;52.3;2.6;7.9;0.4;76.6;3.9;0
101.3;177.0;114.3;1.4;14.9;0.4;96.6;8.1;0
83.2;156.0;128.7;1.4;3.5;3.3;78.4;8.6;0
99.4;185.0;93.3;2.0;17.5;0.4;96.6;7.2;0
79.3;200.0;115.1;2.4;3.7;4.8;78.5;10.7;0
84.9;201.0;104.8;1.6;4.5;0.4;84.8;2.8;0
71.3;202.0;95.4;3.0;1.3;3.3;71.5;6.1;0
93.6;176.0;61.1;0.4;8.7;4.7;90.0;3.7;0
87.4;190.0;76.3;2.7;0.1;0.2;89.0;5.8;0
87.0;188.0;102.7;1.5;5.5;4.0;85.8;4.2;0
71.6;213.0;154.2;2.9;8.5;3.0;69.9;5.0;0
92.6;179.0;84.8;1.8;16.8;1.9;89.5;6.0;0
93.3;181.0;72.1;2.7;20.4;5.5;85.3;8.2;0
85.9;199.0;143.5;3.4;22.1;1.6;80.4;3.2;0
90.3;170.0;101.8;2.6;10.0;1.0;88.6;13.8;0
78.5;174.0;85.6;3.0;2.4;0.6;80.6;7.5;0
82.9;177.0;63.9;2.1;7.5;0.3;82.5;3.6;0
66.4;201.0;68.4;2.5;11.9;0.3;62.7;10.4;0
73.1;181.0;77.1;2.5;9.1;0.9;71.6;3.0;0
78.4;167.0;54.4;4.0;5.1;4.8;77.1;2.5;0
88.5;183.0;52.6;1.7;6.5;0.7;86.4;12.2;0
78.8;182.0;70.7;1.2;0.4;4.5;77.9;9.6;0
78.2;176.0;96.7;5.3;15.2;0.8;77.8;6.2;0
83.5;177.0;68.7;1.6;0.9;0.2;84.6;3.5;0
88.8;163.0;117.6;1.1;4.7;0.4;85.1;12.3;0
66.0;178.0;83.5;2.1;15.6;0.5;63.1;8.7;0
98.5;172.0;112.1;2.4;2.5;2.2;96.4;8.3;0
78.4;205.0;99.0;2.2;0.2;5.0;77.6;10.5;0
79.6;174.0;100.9;1.6;19.6;0.3;73.1;6.2;0
66.0;185.0;63.4;2.2;5.4;2.1;65.9;2.5;0
76.8;196.0;81.8;2.3;1.6;0.5;77.6;4.8;0
80.9;180.0;107.9;3.2;0.4;0.8;80.3;6.2;0
96.4;205.0;71.1;1.7;5.3;2.0;95.5;4.3;0
98.8;198.0;78.7;2.3;19.4;0.8;97.4;6.5;0
71.2;192.0;89.7;2.8;3.0;5.2;69.6;6.9;0
87.4;182.0;99.2;2.3;3.4;5.7;87.1;3.2;0
77.3;186.0;87.6;1.1;0.4;3.7;77.1;7.2;0
73.6;194.0;108.2;1.2;21.0;4.7;69.2;3.7;0
80.9;207.0;63.1;3.9;0.8;0.6;83.6;4.4;0
64.6;174.0;74.4;5.4;0.0;0.5;68.6;2.8;0
102.1;195.0;157.7;2.1;6.7;0.6;99.4;7.7;0
95.0;179.0;58.6;2.5;6.8;1.6;95.8;4.8;0
79.7;200.0;60.9;0.4;9.9;4.6;74.9;6.7;0
90.5;186.0;84.8;2.5;3.0;1.4;91.1;4.9;0
84.8;198.0;88.4;4.5;2.4;0.2;86.8;6.7;0
78.6;193.0;89.4;1.5;15.6;1.7;72.2;5.0;0
91.0;191.0;76.5;1.4;0.1;0.6;91.7;5.6;0
67.3;194.0;81.3;2.4;2.8;0.3;67.9;6.7;0
80.0;190.0;109.0;3.0;5.5;0.4;79.0;10.9;0
91.0;171.0;133.8;2.1;11.8;0.3;86.8;6.6;0
71.3;162.0;153.8;1.7;10.1;0.4;63.8;2.6;0
88.8;178.0;62.6;4.5;0.0;0.7;92.2;4.5;0
81.5;185.0;152.4;1.3;0.3;5.0;77.5;4.3;0
80.9;183.0;103.3;1.8;6.7;0.3;80.5;1.0;0
84.5;199.0;92.2;2.5;13.1;4.7;80.8;0.9;0
86.8;183.0;161.7;3.3;0.5;1.0;85.8;4.7;0
69.2;175.0;52.0;2.7;21.9;0.5;65.6;8.4;0
77.3;158.0;88.8;1.5;0.0;1.2;77.3;7.4;0
82.4;169.0;128.4;0.5;18.0;3.8;74.7;8.3;0
99.1;185.0;76.3;2.3;0.2;5.1;99.2;5.3;0
79.9;165.0;105.5;1.6;9.5;0.6;76.8;7.8;0
86.8;197.0;110.7;0.1;0.1;6.0;84.3;3.6;0
79.1;193.0;100.2;2.3;10.4;1.5;77.1;4.7;0
89.1;192.0;80.7;0.3;6.0;4.8;87.9;5.4;0
74.2;166.0;117.0;3.4;1.9;0.3;73.0;10.1;0
88.4;178.0;66.3;0.1;19.0;4.8;83.4;4.7;0
72.8;208.0;65.4;2.5;6.6;0.9;73.6;3.7;0
86.9;196.0;82.0;2.4;19.5;1.0;80.0;9.2;0
74.0;197.0;68.1;1.5;15.3;0.5;71.7;2.1;0
79.4;172.0;114.6;2.4;0.1;1.1;79.4;6.6;0
83.6;159.0;119.1;2.2;0.6;1.7;81.7;9.7;0
89.5;191.0;127.1;2.3;0.3;1.2;89.1;10.1;0
88.8;170.0;85.6;0.2;13.6;4.6;83.4;4.5;0
79.8;188.0;141.3;4.2;17.6;0.6;75.9;8.4;0
70.8;178.0;120.4;3.5;17.1;4.0;64.2;8.4;0
75.0;175.0;86.5;1.0;2.9;1.6;73.6;8.3;0
76.5;193.0;57.3;2.0;13.3;3.0;73.3;6.8;0
66.4;185.0;64.2;1.9;2.3;0.3;66.3;13.7;0
64.6;208.0;92.0;2.5;5.9;2.2;63.2;8.4;0
70.5;186.0;98.3;0.8;8.7;0.8;66.5;6.1;0
84.1;202.0;113.8;1.0;7.1;5.8;82.2;12.9;0
76.8;163.0;67.8;1.7;17.2;2.6;71.1;3.9;0
78.9;162.0;107.2;1.7;2.3;0.1;77.1;9.9;0
78.7;185.0;106.5;2.2;13.2;0.1;76.5;2.9;0
83.3;188.0;133.8;4.2;18.8;1.2;82.5;2.2;0
71.9;195.0;98.9;3.0;5.5;1.9;72.1;5.6;0
83.2;168.0;92.9;2.8;15.5;0.3;79.0;9.3;0
77.2;172.0;56.3;0.8;21.7;0.6;74.3;9.5;0
75.6;193.0;127.9;2.9;1.1;1.9;76.9;9.1;0
88.4;177.0;98.3;1.5;14.3;1.1;83.9;7.5;0
75.8;181.0;98.8;1.4;9.9;0.1;74.0;3.7;0
82.7;176.0;59.7;2.0;8.9;2.3;80.5;3.8;0
82.7;159.0;84.0;3.5;0.1;0.7;82.7;7.2;0
80.2;169.0;84.9;3.4;12.3;0.5;80.3;3.8;0
90.4;164.0;97.1;2.2;0.5;4.5;89.8;4.7;0
93.3;188.0;72.1;2.3;17.1;0.4;89.3;4.3;0
85.1;170.0;138.8;1.2;0.2;1.2;82.7;4.6;0
92.5;187.0;83.9;1.8;6.0;0.9;91.6;4.6;0
84.3;184.0;99.5;2.7;21.2;2.1;80.8;6.9;0
100.0;207.0;76.6;1.2;0.7;0.2;99.8;8.5;0
83.0;201.0;70.4;1.6;17.0;4.6;80.2;11.5;0
92.0;186.0;75.7;1.7;14.8;0.8;89.3;5.0;0
87.2;166.0;81.5;2.5;0.2;0.3;87.8;7.1;0
82.0;170.0;65.2;2.1;16.1;0.4;79.2;9.7;0
86.2;187.0;77.8;5.1;6.1;0.5;88.8;11.6;0
86.4;181.0;63.9;5.4;14.3;3.3;84.5;5.9;0
89.8;168.0;52.8;1.5;0.1;5.2;90.4;11.0;0
81.2;177.0;104.6;2.3;15.6;5.7;73.9;4.0;0
89.2;162.0;88.6;1.6;13.2;0.7;86.7;7.1;0
82.3;193.0;77.8;4.1;11.9;4.5;82.9;3.5;0
83.7;188.0;64.6;2.3;15.0;0.3;79.7;8.1;0
77.7;167.0;100.4;1.4;10.0;4.0;74.2;5.3;0
83.3;177.0;107.8;2.1;20.7;0.8;78.7;11.2;0
83.1;192.0;95.8;1.6;6.3;1.2;80.8;9.6;0
77.2;196.0;92.1;2.8;1.8;0.9;78.1;5.1;0
84.8;202.0;66.7;3.4;20.5;0.5;79.4;8.2;0
85.4;201.0;107.8;1.4;20.0;4.7;79.9;8.6;0
83.2;173.0;74.9;1.3;0.3;2.3;82.3;9.4;0
86.5;181.0;87.0;1.4;3.5;4.1;85.5;3.7;0
77.5;193.0;89.1;1.8;1.2;1.3;78.2;5.0;0
86.4;184.0;107.5;3.9;17.1;1.7;81.9;13.2;0
76.1;185.0;88.7;2.2;3.9;0.6;76.6;4.3;0
73.5;187.0;73.7;3.2;12.9;1.0;70.4;9.0;0
87.3;201.0;88.2;4.8;11.0;4.5;84.5;6.1;0
76.6;189.0;88.0;1.7;15.3;0.4;74.5;8.1;0
81.8;160.0;79.7;3.5;11.6;2.3;80.5;4.8;0
75.5;200.0;117.1;4.3;12.6;3.1;72.9;7.9;0
91.2;174.0;51.8;4.2;1.7;1.2;95.6;9.9;0
80.7;213.0;75.5;1.7;14.0;0.2;79.3;6.1;0
85.4;186.0;57.2;1.7;19.4;0.7;81.9;7.2;0
81.4;180.0;135.1;2.9;4.4;3.6;79.6;7.8;0
81.2;167.0;61.8;4.5;4.4;0.3;83.3;10.0;0
77.1;178.0;66.3;1.5;21.7;1.3;72.8;7.7;0
100.8;182.0;69.7;1.8;16.2;1.3;98.9;2.5;0
78.5;180.0;107.4;1.1;19.5;5.4;69.9;6.2;0
81.4;160.0;87.2;3.5;0.0;0.0;84.8;3.7;0
69.5;188.0;87.2;2.3;4.5;1.3;69.2;6.1;0
75.9;213.0;60.7;1.7;0.7;2.4;76.7;5.5;0
71.7;177.0;110.0;0.1;19.9;5.9;62.0;4.5;0
84.7;175.0;124.5;0.5;0.2;0.4;83.3;2.9;0
80.8;186.0;70.6;2.6;3.6;2.1;79.9;6.8;0
80.3;200.0;88.0;2.1;4.7;1.4;80.2;8.4;0
89.5;200.0;79.4;0.7;6.3;3.1;88.1;3.0;0
79.4;200.0;107.8;1.8;0.3;0.5;79.7;5.8;0
85.2;194.0;74.4;1.3;19.6;4.6;78.6;8.1;0
65.2;213.0;100.9;0.7;11.5;0.5;63.2;6.0;0
77.3;195.0;83.9;1.7;15.7;1.1;73.8;10.7;0
88.5;169.0;120.4;2.6;0.3;1.6;88.0;6.0;0
91.8;199.0;80.3;2.8;11.2;5.3;90.6;4.5;0
74.7;213.0;62.7;1.4;6.7;1.2;73.6;2.5;0
79.4;173.0;67.9;1.7;2.3;1.3;79.4;9.8;0
97.2;184.0;51.8;2.4;14.5;0.8;94.0;4.3;0
89.2;199.0;135.0;1.4;2.5;1.1;88.2;10.6;0
84.0;196.0;69.3;2.6;6.8;3.8;82.2;8.7;0
66.1;194.0;155.8;4.4;18.3;0.8;61.0;3.4;0
92.1;195.0;142.5;2.3;20.9;0.7;86.8;6.3;0
74.9;172.0;100.7;1.9;0.3;2.7;74.6;8.2;0
78.6;184.0;109.5;3.6;7.9;2.4;77.8;5.2;0
77.7;201.0;100.2;2.8;21.8;0.3;77.1;3.3;0
77.4;197.0;76.3;3.6;1.1;0.3;80.9;3.6;0
82.9;160.0;93.4;1.7;14.4;5.1;78.5;4.7;0
77.2;192.0;86.0;1.8;4.1;0.3;76.2;2.6;0
84.6;184.0;132.5;2.5;11.9;0.9;79.4;9.9;0
72.6;172.0;85.0;1.7;15.3;3.9;68.7;3.0;0
99.2;185.0;72.6;1.9;0.4;4.2;99.9;4.0;0
82.3;173.0;151.6;2.7;0.1;5.0;80.3;6.2;0
85.0;180.0;133.7;2.1;10.6;1.9;80.7;9.2;0
79.9;186.0;139.7;1.7;16.1;3.8;74.6;5.9;0
98.7;160.0;71.9;2.8;10.8;4.7;97.1;3.8;0
92.7;176.0;98.3;1.5;11.4;0.4;89.8;7.5;0
73.5;168.0;96.0;2.4;12.6;4.7;72.0;8.7;0
77.6;188.0;86.1;1.4;18.4;0.2;75.1;5.4;0
80.8;186.0;58.6;2.2;22.1;4.0;74.4;8.7;0
67.6;173.0;121.3;3.9;1.1;0.3;68.0;10.7;0
79.4;193.0;67.3;0.6;7.7;0.9;77.5;6.3;0
75.4;190.0;65.2;2.0;13.2;3.5;73.4;5.1;0
86.9;196.0;93.6;3.8;0.6;4.8;87.4;11.9;0
79.8;167.0;142.2;3.1;0.7;0.9;78.7;5.9;0
73.4;191.0;66.6;1.5;0.1;5.8;72.2;7.3;0
77.8;203.0;87.8;2.3;0.6;5.4;78.0;3.9;0
69.3;197.0;94.4;2.0;21.6;0.1;63.8;11.6;0
72.5;191.0;68.0;1.4;8.5;2.3;70.1;4.3;0
88.2;198.0;109.0;1.2;4.0;0.9;86.7;9.9;0
77.6;200.0;64.4;1.0;20.2;5.2;72.6;3.3;0
84.9;172.0;61.5;3.2;9.4;4.5;83.7;5.5;0
86.2;174.0;81.7;1.4;14.9;0.7;82.9;11.4;0
73.5;180.0;78.8;4.3;5.1;0.6;75.5;3.2;0
71.7;176.0;67.5;1.7;17.7;3.2;67.2;3.4;0
79.2;194.0;112.3;1.2;5.4;2.2;76.6;9.2;0
84.6;198.0;125.6;3.9;1.7;0.4;84.8;6.2;0
90.7;190.0;60.5;1.9;14.2;0.5;88.4;7.6;0
76.6;180.0;108.0;2.1;0.3;3.1;76.6;2.8;0
74.4;190.0;151.9;3.9;17.5;1.1;68.8;5.9;0
92.8;185.0;53.9;1.6;0.6;4.0;92.7;8.9;0
84.9;170.0;125.7;2.6;19.7;0.2;79.4;2.6;0
78.9;172.0;84.9;3.1;0.6;5.8;78.5;13.5;0
93.1;172.0;95.0;3.3;0.1;0.3;93.5;4.7;0
75.4;174.0;104.6;2.0;0.7;0.4;75.3;6.1;0
73.9;200.0;96.7;3.2;10.5;1.7;71.9;8.9;0
79.2;187.0;84.8;1.7;0.1;0.4;80.4;5.8;0
75.3;173.0;105.7;3.1;17.8;1.6;73.6;4.8;0
84.6;170.0;83.3;2.7;0.1;2.7;85.0;4.0;0
84.6;193.0;125.1;1.3;19.5;3.1;79.6;4.2;0
74.5;192.0;140.1;1.9;2.2;0.9;73.1;7.2;0
91.1;203.0;54.0;2.1;2.0;5.2;90.2;0.8;0
82.1;176.0;53.2;2.1;8.3;0.7;81.9;2.2;0
87.8;183.0;63.9;1.1;0.1;0.6;88.2;8.1;0
87.0;185.0;61.9;2.6;6.5;0.5;86.7;4.5;0
79.5;166.0;120.3;1.4;18.6;3.9;73.7;8.6;0
85.5;179.0;128.6;2.0;4.5;5.6;82.1;5.8;0
77.7;186.0;50.2;3.3;21.4;0.6;75.9;7.1;0
85.5;165.0;83.4;4.7;5.6;1.0;85.9;8.3;0
80.9;174.0;78.6;1.9;3.8;6.0;79.5;2.2;0
66.5;186.0;94.5;2.5;0.4;5.9;66.2;11.4;0
96.3;177.0;62.2;2.8;0.2;2.0;98.3;2.1;0
82.6;189.0;97.6;0.4;11.3;1.9;79.8;3.4;0
82.1;164.0;93.8;4.5;16.1;0.3;79.4;7.6;0
101.8;175.0;73.5;3.0;14.8;1.3;100.4;4.0;0
73.9;174.0;98.9;2.5;20.9;0.7;69.3;11.2;0
78.7;184.0;87.5;2.5;13.1;2.3;76.2;11.8;0
91.9;190.0;115.5;1.1;15.9;1.6;87.1;1.7;0
81.8;182.0;81.5;2.4;0.4;5.1;83.2;3.8;0
80.4;187.0;115.1;4.2;8.2;2.5;79.7;6.9;0
82.9;193.0;107.8;1.7;16.1;0.5;81.6;6.4;0
73.7;195.0;87.5;5.0;11.5;3.9;74.8;4.9;0
96.0;171.0;84.8;2.0;19.8;0.6;91.9;13.3;0
84.2;179.0;110.9;4.2;19.6;0.5;84.2;7.1;0
81.1;179.0;124.9;1.9;17.2;1.6;76.3;4.2;0
81.7;193.0;127.0;0.8;9.6;0.5;79.1;7.0;0
75.7;175.0;89.5;0.7;19.1;5.4;69.3;0.8;0
85.2;172.0;85.7;0.8;9.3;1.7;81.9;3.4;0
79.9;211.0;63.6;0.6;14.1;0.6;77.3;11.6;0
83.7;189.0;109.9;2.9;3.2;3.3;83.0;9.3;0
82.2;180.0;61.0;1.7;10.0;3.1;78.8;5.7;0
99.5;175.0;76.9;4.1;4.9;4.4;100.1;3.8;0
80.9;168.0;114.2;2.0;20.7;4.3;73.1;9.6;0
80.8;191.0;114.3;1.9;0.1;0.4;81.6;8.1;0
81.0;183.0;101.7;1.5;0.4;0.6;81.4;4.9;0
80.2;203.0;113.5;3.7;5.1;1.2;80.4;4.0;0
76.3;195.0;147.0;3.3;3.2;0.7;76.1;6.8;0
86.5;180.0;133.1;0.4;15.9;5.6;78.5;7.4;0
82.8;187.0;57.5;3.6;5.8;0.5;84.4;8.7;0
92.3;160.0;50.1;1.0;20.7;3.5;87.5;4.8;0
72.1;205.0;100.7;1.6;7.0;0.6;70.8;4.6;0
87.3;207.0;103.7;2.7;21.4;0.5;84.5;4.5;0
88.1;170.0;83.0;2.1;16.7;5.8;84.7;10.2;0
82.5;166.0;64.2;1.5;21.5;0.2;78.8;4.5;0
80.9;170.0;90.5;0.7;14.0;5.3;74.0;11.3;0
69.9;175.0;79.9;1.5;0.3;5.9;69.4;6.1;0
80.2;193.0;71.2;5.1;18.2;4.2;78.7;6.7;0
79.6;180.0;59.1;3.1;0.4;0.5;80.8;5.8;0
77.2;197.0;129.7;5.0;3.8;5.0;78.7;2.4;0
68.6;178.0;81.5;2.7;19.6;4.3;62.8;6.1;0
79.6;192.0;96.0;4.7;2.3;0.1;81.3;10.5;0
88.5;189.0;63.4;3.0;13.1;3.4;85.8;12.3;0
87.5;168.0;103.2;2.1;14.5;1.4;85.5;7.9;0
86.3;173.0;121.6;0.8;0.5;0.4;84.8;7.5;0
80.7;164.0;80.1;3.4;13.1;1.7;80.5;2.1;0
