,genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
2024,79.2,197.0,52.3,3.7,1.7,4.5,3.9,78.6
2025,86.9,177.0,87.9,3.1,17.4,1.1,2.4,83.8
2026,87.1,202.0,116.9,2.3,20.8,0.5,7.7,82.0
2027,74.7,182.0,79.0,2.0,0.0,4.9,6.9,74.9
2028,84.8,201.0,95.9,3.7,19.9,1.4,11.5,81.4
2029,86.5,189.0,80.1,4.9,10.1,5.1,6.1,86.9
2030,92.0,195.0,100.0,3.5,0.0,1.8,2.7,94.8
2031,85.8,193.0,78.7,4.6,5.7,0.6,4.0,89.0
2032,73.3,184.0,76.9,1.7,20.8,0.6,8.9,66.6
2033,87.2,172.0,60.8,0.7,2.2,0.4,5.5,86.5
2034,76.6,178.0,73.4,0.4,6.1,4.1,6.0,73.1
2035,77.9,194.0,62.8,0.6,9.6,4.1,7.2,74.1
2036,85.8,201.0,76.3,2.2,17.2,4.2,4.5,80.9
2037,76.0,199.0,86.0,1.4,19.5,1.6,9.2,71.2
2038,79.8,177.0,80.1,3.0,11.9,1.0,7.3,77.9
2039,101.4,181.0,64.4,3.0,0.1,1.8,4.8,103.5
2040,90.8,194.0,66.2,1.7,2.9,3.4,11.6,89.3
2041,76.3,184.0,58.3,2.7,18.0,0.2,3.4,73.4
2042,100.5,196.0,102.1,3.3,15.2,0.7,6.8,98.9
2043,92.8,181.0,108.2,2.8,19.3,0.9,9.5,86.0
2044,72.3,206.0,67.5,2.6,1.8,3.1,6.0,72.4
2045,81.3,207.0,66.5,3.1,12.7,4.2,5.6,78.8
2046,82.7,184.0,54.2,2.9,6.7,0.4,8.7,81.6
2047,75.3,182.0,83.9,3.1,7.4,4.0,11.2,73.5
2048,77.5,179.0,135.6,3.0,17.2,5.8,4.8,72.1
2049,79.7,188.0,70.4,2.0,9.9,2.3,10.9,75.8
2050,79.9,199.0,110.4,0.3,0.7,5.6,7.8,78.9
2051,84.8,172.0,91.0,2.2,0.2,0.5,4.5,85.1
2052,82.1,213.0,73.0,1.2,21.9,0.3,4.9,77.8
2053,88.9,178.0,108.2,2.4,0.4,5.3,7.9,89.3
2054,82.9,190.0,56.7,1.7,16.0,3.9,4.8,80.8
2055,84.6,165.0,112.7,4.6,2.9,0.3,2.0,86.8
2056,86.4,170.0,63.3,1.7,0.1,0.7,11.0,86.4
2057,87.8,180.0,82.3,0.8,5.5,4.4,5.0,86.8
2058,86.3,173.0,76.8,3.6,9.5,1.7,12.8,84.4
2059,79.9,180.0,105.4,2.4,2.0,4.1,6.5,79.6
2060,81.1,161.0,59.4,3.6,4.6,0.5,8.1,83.9
2061,73.6,174.0,73.3,4.1,13.9,0.7,10.9,73.3
2062,88.0,189.0,107.7,2.5,21.3,0.3,7.3,88.1
2063,77.8,200.0,109.3,1.4,6.9,0.6,4.9,75.6
2064,93.2,160.0,98.0,3.3,20.8,0.4,9.1,88.2
2065,71.8,180.0,111.8,3.5,2.8,5.7,8.4,71.8
2066,73.3,200.0,74.7,4.2,0.8,1.0,8.8,75.6
2067,82.9,190.0,102.3,2.6,11.0,1.4,2.9,80.5
2068,78.5,170.0,146.9,4.8,15.9,3.0,9.0,74.0
2069,76.5,186.0,65.1,2.1,1.9,1.8,6.8,76.7
2070,93.8,185.0,154.2,2.6,5.9,0.0,4.9,91.3
2071,69.6,162.0,95.1,2.7,16.0,5.1,11.4,66.0
2072,82.5,178.0,105.0,1.6,19.7,0.5,5.9,75.9
2073,83.2,181.0,62.1,3.5,22.0,3.4,4.7,81.0
2074,71.0,199.0,96.7,5.3,17.6,0.8,6.4,68.9
2075,77.1,195.0,68.0,1.1,13.5,4.0,7.4,72.5
2076,97.4,188.0,56.1,3.3,15.1,4.2,10.8,95.4
2077,91.0,167.0,90.8,2.1,11.9,1.8,8.1,85.7
2078,82.9,167.0,138.9,2.0,1.9,4.1,6.2,79.8
2079,87.5,188.0,124.1,2.4,4.0,0.5,5.8,86.6
2080,70.8,170.0,115.7,2.3,1.0,4.4,7.4,69.5
2081,99.1,196.0,92.1,1.6,13.2,3.7,7.6,95.0
2082,86.8,190.0,101.9,0.7,21.3,0.4,5.2,82.2
2083,97.2,192.0,102.5,4.4,20.8,4.3,5.3,93.6
2084,82.2,192.0,59.9,1.6,14.9,0.7,3.0,77.9
2085,72.1,173.0,88.8,1.0,4.5,4.6,6.8,71.3
2086,81.4,187.0,71.9,0.6,17.5,0.4,6.9,77.6
2087,76.3,175.0,88.7,4.4,15.1,0.2,5.6,74.1
2088,84.9,176.0,90.0,0.4,8.9,2.3,6.2,80.8
2089,89.4,183.0,93.9,1.5,5.4,2.5,6.5,87.1
2090,88.6,170.0,83.8,1.7,6.5,5.5,6.2,87.7
2091,76.1,176.0,146.3,1.5,5.1,0.6,4.0,72.9
2092,85.8,177.0,65.1,1.8,10.0,0.3,6.6,83.6
2093,84.7,172.0,85.1,0.8,14.2,0.1,5.4,80.1
2094,87.0,208.0,80.6,2.9,18.2,1.0,5.5,86.1
2095,81.3,168.0,65.7,2.0,14.5,2.3,11.3,78.2
2096,94.5,205.0,115.1,3.0,20.9,0.3,10.1,91.2
2097,98.2,188.0,111.4,3.6,8.9,4.5,7.6,95.3
2098,81.9,196.0,106.1,2.1,10.9,0.1,8.1,80.2
2099,80.2,179.0,133.6,3.9,6.6,3.5,9.2,80.2
2100,75.4,167.0,89.1,3.9,11.8,5.2,6.9,73.5
2101,84.4,181.0,50.5,2.5,14.7,1.0,6.0,80.8
2102,85.7,182.0,89.6,3.1,0.0,5.6,4.7,86.3
2103,86.6,177.0,92.5,1.7,21.2,4.1,8.2,77.9
2104,95.7,190.0,77.0,1.3,17.8,0.5,7.4,91.6
2105,82.2,192.0,133.3,1.8,20.6,2.1,7.3,76.4
2106,79.3,180.0,82.0,4.1,19.3,0.9,1.7,78.2
2107,80.9,173.0,92.4,1.4,0.7,0.5,8.4,81.0
2108,79.8,170.0,114.8,2.2,18.9,0.3,11.7,73.6
2109,92.1,184.0,64.7,2.5,12.0,1.9,3.7,91.3
2110,84.9,191.0,115.9,1.3,16.4,4.0,5.0,79.6
2111,84.9,197.0,109.5,5.0,20.7,0.6,7.8,83.4
2112,72.9,183.0,72.8,3.9,5.6,4.2,4.3,73.1
2113,77.9,169.0,56.8,1.8,20.2,2.6,2.3,73.9
2114,87.1,185.0,139.7,1.8,0.6,1.3,11.2,86.0
2115,84.1,167.0,104.1,1.2,7.0,2.0,3.3,80.8
2116,80.5,174.0,123.8,1.6,21.2,5.2,11.8,73.5
2117,77.8,205.0,71.5,3.6,6.3,1.4,11.2,78.3
2118,80.6,206.0,60.8,0.9,11.2,0.5,7.3,78.4
2119,79.0,192.0,87.9,3.6,5.2,3.9,8.3,79.4
2120,83.6,183.0,83.1,2.9,11.3,0.4,8.1,83.2
2121,87.1,208.0,51.9,1.7,3.5,2.3,3.7,86.2
2122,83.7,193.0,113.9,3.9,3.8,3.4,11.2,82.6
2123,83.9,194.0,93.8,3.0,8.1,1.4,4.3,84.0
2124,74.9,190.0,133.9,1.8,21.4,0.4,10.2,67.0
2125,76.2,175.0,81.4,2.2,20.2,4.6,6.1,72.5
2126,76.4,180.0,76.0,4.3,13.5,3.8,3.2,73.7
2127,84.2,169.0,134.8,1.9,11.2,3.9,9.0,78.8
2128,86.7,192.0,90.7,4.6,0.3,0.6,8.7,90.0
2129,70.7,183.0,56.9,4.6,3.9,3.4,8.0,72.2
2130,84.4,193.0,112.1,3.1,11.9,2.4,6.9,83.2
2131,90.0,197.0,126.9,3.3,0.6,4.3,4.7,91.3
2132,78.8,183.0,53.3,1.1,13.2,2.2,9.4,75.1
2133,89.8,198.0,76.7,3.2,15.7,3.3,7.6,86.1
2134,80.5,167.0,82.5,3.0,18.6,2.0,5.6,75.3
2135,80.7,179.0,99.6,1.3,20.3,0.6,5.9,72.6
2136,73.2,166.0,74.7,1.8,16.9,4.3,4.5,70.2
2137,74.7,212.0,87.7,3.6,14.6,0.6,6.7,71.3
2138,96.1,188.0,132.9,2.3,6.1,0.4,5.4,94.3
2139,81.8,200.0,131.4,1.3,7.0,2.3,6.8,79.4
2140,72.1,186.0,78.6,3.3,15.3,0.5,5.0,67.6
2141,84.6,189.0,65.1,2.6,10.6,5.3,9.2,81.1
2142,78.3,158.0,65.9,4.1,2.0,4.8,5.4,79.2
2143,79.8,194.0,52.5,1.5,13.9,3.8,3.7,73.7
2144,79.4,201.0,152.8,2.2,6.3,2.5,7.2,77.5
2145,65.3,188.0,84.6,2.8,13.2,0.1,5.0,63.2
2146,90.4,181.0,79.6,1.8,7.9,0.3,7.6,88.8
2147,68.3,197.0,85.0,2.7,21.3,5.5,7.2,63.9
2148,82.4,169.0,74.0,2.3,7.0,3.6,7.5,81.3
2149,84.9,163.0,88.2,2.0,1.6,5.9,7.9,84.4
2150,71.3,175.0,114.1,3.0,8.0,1.2,3.7,69.4
2151,84.7,195.0,77.2,1.2,2.0,1.2,8.2,83.9
2152,88.4,162.0,83.3,1.5,16.1,0.4,2.2,85.7
2153,92.9,176.0,128.0,2.4,9.6,0.5,7.6,90.0
2154,81.3,190.0,106.1,1.3,2.6,1.2,7.7,81.0
2155,79.7,182.0,128.7,4.3,0.1,3.8,4.0,78.5
2156,87.4,204.0,92.8,2.0,14.9,5.7,7.7,83.2
2157,87.4,184.0,61.5,1.3,10.9,1.3,11.2,84.1
2158,77.2,197.0,54.9,1.6,7.5,0.6,2.8,75.3
2159,92.6,181.0,87.8,4.0,0.6,3.7,4.9,95.1
2160,90.7,190.0,95.2,2.1,1.5,0.8,7.0,90.9
2161,68.4,182.0,56.3,2.5,0.4,1.2,3.6,69.2
2162,100.3,189.0,121.0,3.1,19.7,1.3,11.2,95.2
2163,88.7,200.0,59.0,1.4,0.1,2.0,10.5,88.1
2164,75.8,214.0,54.7,3.6,13.0,0.6,8.5,73.3
2165,68.5,191.0,83.6,3.8,3.7,0.7,4.6,70.3
2166,85.0,180.0,102.0,2.7,7.3,0.4,8.4,83.8
2167,80.1,193.0,68.7,0.8,9.3,0.2,7.0,77.6
2168,80.1,172.0,60.2,0.2,19.5,1.0,7.0,74.6
2169,83.1,167.0,98.5,2.9,0.9,0.6,4.9,84.8
2170,85.7,193.0,95.3,2.9,8.1,0.6,10.1,85.5
2171,81.4,201.0,161.5,3.9,0.1,4.4,5.4,82.5
2172,78.3,177.0,69.2,2.0,1.5,2.1,4.2,79.2
2173,75.4,168.0,86.7,2.7,11.2,2.2,6.6,70.7
2174,99.2,178.0,61.3,1.3,15.3,1.4,6.6,93.7
2175,78.4,192.0,103.9,4.7,16.9,4.0,4.7,76.4
2176,83.7,183.0,91.4,1.6,6.0,0.7,4.3,82.7
2177,80.0,167.0,91.6,1.7,4.9,1.2,11.0,78.4
2178,83.9,172.0,66.8,0.3,7.3,0.5,5.6,81.4
2179,87.7,192.0,59.8,0.7,21.9,0.9,5.2,81.6
2180,84.2,191.0,70.9,3.8,8.2,0.4,8.5,85.7
2181,88.0,187.0,95.1,2.3,4.5,1.4,4.3,87.8
2182,77.3,157.0,54.1,2.3,19.4,5.1,12.2,71.7
2183,78.6,194.0,80.5,1.5,9.7,5.0,6.2,78.1
2184,85.5,188.0,75.9,2.1,17.5,3.6,11.2,81.8
2185,81.9,184.0,103.0,3.0,16.4,0.7,5.8,79.5
2186,83.8,199.0,114.6,2.3,5.6,5.0,11.0,83.7
2187,72.5,197.0,121.3,1.2,21.4,0.5,3.9,67.5
2188,81.8,163.0,68.3,2.3,13.2,0.4,6.2,79.7
2189,70.9,187.0,141.8,3.3,10.2,0.5,3.7,69.3
2190,79.2,203.0,59.7,1.4,17.2,0.8,5.2,75.0
2191,97.7,189.0,104.1,1.4,9.5,2.3,8.8,93.8
2192,83.4,180.0,73.8,0.2,8.4,1.6,5.6,79.7
2193,73.0,185.0,52.3,4.7,0.0,0.1,8.3,75.7
2194,101.9,192.0,130.3,0.9,20.1,0.9,7.9,96.3
2195,78.7,166.0,111.3,1.0,1.9,0.6,3.3,77.2
2196,86.3,208.0,78.2,2.7,0.1,2.2,5.4,87.5
2197,77.8,170.0,86.4,2.0,9.2,2.5,10.8,76.3
2198,79.3,172.0,80.3,2.3,11.2,5.2,4.6,77.1
2199,85.6,190.0,66.2,3.9,0.3,1.6,4.8,87.3
2200,82.4,189.0,124.2,3.4,16.1,0.6,6.7,79.0
2201,82.4,188.0,81.1,2.3,14.9,1.3,5.8,78.5
2202,98.3,187.0,61.9,1.4,18.8,3.7,6.1,92.9
2203,85.8,190.0,108.1,1.3,6.1,1.3,10.7,84.0
2204,80.3,173.0,62.2,2.8,19.5,1.9,7.1,75.9
2205,77.1,176.0,52.3,2.6,7.9,0.4,3.9,76.6
2206,101.3,177.0,114.3,1.4,14.9,0.4,8.1,96.6
2207,83.2,156.0,128.7,1.4,3.5,3.3,8.6,78.4
2208,99.4,185.0,93.3,2.0,17.5,0.4,7.2,96.6
2209,79.3,200.0,115.1,2.4,3.7,4.8,10.7,78.5
2210,84.9,201.0,104.8,1.6,4.5,0.4,2.8,84.8
2211,71.3,202.0,95.4,3.0,1.3,3.3,6.1,71.5
2212,93.6,176.0,61.1,0.4,8.7,4.7,3.7,90.0
2213,87.4,190.0,76.3,2.7,0.1,0.2,5.8,89.0
2214,87.0,188.0,102.7,1.5,5.5,4.0,4.2,85.8
2215,71.6,213.0,154.2,2.9,8.5,3.0,5.0,69.9
2216,92.6,179.0,84.8,1.8,16.8,1.9,6.0,89.5
2217,93.3,181.0,72.1,2.7,20.4,5.5,8.2,85.3
2218,85.9,199.0,143.5,3.4,22.1,1.6,3.2,80.4
2219,90.3,170.0,101.8,2.6,10.0,1.0,13.8,88.6
2220,78.5,174.0,85.6,3.0,2.4,0.6,7.5,80.6
2221,82.9,177.0,63.9,2.1,7.5,0.3,3.6,82.5
2222,66.4,201.0,68.4,2.5,11.9,0.3,10.4,62.7
2223,73.1,181.0,77.1,2.5,9.1,0.9,3.0,71.6
2224,78.4,167.0,54.4,4.0,5.1,4.8,2.5,77.1
2225,88.5,183.0,52.6,1.7,6.5,0.7,12.2,86.4
2226,78.8,182.0,70.7,1.2,0.4,4.5,9.6,77.9
2227,78.2,176.0,96.7,5.3,15.2,0.8,6.2,77.8
2228,83.5,177.0,68.7,1.6,0.9,0.2,3.5,84.6
2229,88.8,163.0,117.6,1.1,4.7,0.4,12.3,85.1
2230,66.0,178.0,83.5,2.1,15.6,0.5,8.7,63.1
2231,98.5,172.0,112.1,2.4,2.5,2.2,8.3,96.4
2232,78.4,205.0,99.0,2.2,0.2,5.0,10.5,77.6
2233,79.6,174.0,100.9,1.6,19.6,0.3,6.2,73.1
2234,66.0,185.0,63.4,2.2,5.4,2.1,2.5,65.9
2235,76.8,196.0,81.8,2.3,1.6,0.5,4.8,77.6
2236,80.9,180.0,107.9,3.2,0.4,0.8,6.2,80.3
2237,96.4,205.0,71.1,1.7,5.3,2.0,4.3,95.5
2238,98.8,198.0,78.7,2.3,19.4,0.8,6.5,97.4
2239,71.2,192.0,89.7,2.8,3.0,5.2,6.9,69.6
2240,87.4,182.0,99.2,2.3,3.4,5.7,3.2,87.1
2241,77.3,186.0,87.6,1.1,0.4,3.7,7.2,77.1
2242,73.6,194.0,108.2,1.2,21.0,4.7,3.7,69.2
2243,80.9,207.0,63.1,3.9,0.8,0.6,4.4,83.6
2244,64.6,174.0,74.4,5.4,0.0,0.5,2.8,68.6
2245,102.1,195.0,157.7,2.1,6.7,0.6,7.7,99.4
2246,95.0,179.0,58.6,2.5,6.8,1.6,4.8,95.8
2247,79.7,200.0,60.9,0.4,9.9,4.6,6.7,74.9
2248,90.5,186.0,84.8,2.5,3.0,1.4,4.9,91.1
2249,84.8,198.0,88.4,4.5,2.4,0.2,6.7,86.8
2250,78.6,193.0,89.4,1.5,15.6,1.7,5.0,72.2
2251,91.0,191.0,76.5,1.4,0.1,0.6,5.6,91.7
2252,67.3,194.0,81.3,2.4,2.8,0.3,6.7,67.9
2253,80.0,190.0,109.0,3.0,5.5,0.4,10.9,79.0
2254,91.0,171.0,133.8,2.1,11.8,0.3,6.6,86.8
2255,71.3,162.0,153.8,1.7,10.1,0.4,2.6,63.8
2256,88.8,178.0,62.6,4.5,0.0,0.7,4.5,92.2
2257,81.5,185.0,152.4,1.3,0.3,5.0,4.3,77.5
2258,80.9,183.0,103.3,1.8,6.7,0.3,1.0,80.5
2259,84.5,199.0,92.2,2.5,13.1,4.7,0.9,80.8
2260,86.8,183.0,161.7,3.3,0.5,1.0,4.7,85.8
2261,69.2,175.0,52.0,2.7,21.9,0.5,8.4,65.6
2262,77.3,158.0,88.8,1.5,0.0,1.2,7.4,77.3
2263,82.4,169.0,128.4,0.5,18.0,3.8,8.3,74.7
2264,99.1,185.0,76.3,2.3,0.2,5.1,5.3,99.2
2265,79.9,165.0,105.5,1.6,9.5,0.6,7.8,76.8
2266,86.8,197.0,110.7,0.1,0.1,6.0,3.6,84.3
2267,79.1,193.0,100.2,2.3,10.4,1.5,4.7,77.1
2268,89.1,192.0,80.7,0.3,6.0,4.8,5.4,87.9
2269,74.2,166.0,117.0,3.4,1.9,0.3,10.1,73.0
2270,88.4,178.0,66.3,0.1,19.0,4.8,4.7,83.4
2271,72.8,208.0,65.4,2.5,6.6,0.9,3.7,73.6
2272,86.9,196.0,82.0,2.4,19.5,1.0,9.2,80.0
2273,74.0,197.0,68.1,1.5,15.3,0.5,2.1,71.7
2274,79.4,172.0,114.6,2.4,0.1,1.1,6.6,79.4
2275,83.6,159.0,119.1,2.2,0.6,1.7,9.7,81.7
2276,89.5,191.0,127.1,2.3,0.3,1.2,10.1,89.1
2277,88.8,170.0,85.6,0.2,13.6,4.6,4.5,83.4
2278,79.8,188.0,141.3,4.2,17.6,0.6,8.4,75.9
2279,70.8,178.0,120.4,3.5,17.1,4.0,8.4,64.2
2280,75.0,175.0,86.5,1.0,2.9,1.6,8.3,73.6
2281,76.5,193.0,57.3,2.0,13.3,3.0,6.8,73.3
2282,66.4,185.0,64.2,1.9,2.3,0.3,13.7,66.3
2283,64.6,208.0,92.0,2.5,5.9,2.2,8.4,63.2
2284,70.5,186.0,98.3,0.8,8.7,0.8,6.1,66.5
2285,84.1,202.0,113.8,1.0,7.1,5.8,12.9,82.2
2286,76.8,163.0,67.8,1.7,17.2,2.6,3.9,71.1
2287,78.9,162.0,107.2,1.7,2.3,0.1,9.9,77.1
2288,78.7,185.0,106.5,2.2,13.2,0.1,2.9,76.5
2289,83.3,188.0,133.8,4.2,18.8,1.2,2.2,82.5
2290,71.9,195.0,98.9,3.0,5.5,1.9,5.6,72.1
2291,83.2,168.0,92.9,2.8,15.5,0.3,9.3,79.0
2292,77.2,172.0,56.3,0.8,21.7,0.6,9.5,74.3
2293,75.6,193.0,127.9,2.9,1.1,1.9,9.1,76.9
2294,88.4,177.0,98.3,1.5,14.3,1.1,7.5,83.9
2295,75.8,181.0,98.8,1.4,9.9,0.1,3.7,74.0
2296,82.7,176.0,59.7,2.0,8.9,2.3,3.8,80.5
2297,82.7,159.0,84.0,3.5,0.1,0.7,7.2,82.7
2298,80.2,169.0,84.9,3.4,12.3,0.5,3.8,80.3
2299,90.4,164.0,97.1,2.2,0.5,4.5,4.7,89.8
2300,82.6,188.0,63.1,3.6,15.0,0.2,1.0,-1.0
2301,93.3,188.0,72.1,2.3,17.1,0.4,4.3,89.3
2302,85.1,170.0,138.8,1.2,0.2,1.2,4.6,82.7
2303,92.5,187.0,83.9,1.8,6.0,0.9,4.6,91.6
2304,84.3,184.0,99.5,2.7,21.2,2.1,6.9,80.8
2305,100.0,207.0,76.6,1.2,0.7,0.2,8.5,99.8
2306,83.0,201.0,70.4,1.6,17.0,4.6,11.5,80.2
2307,92.0,186.0,75.7,1.7,14.8,0.8,5.0,89.3
2308,87.2,166.0,81.5,2.5,0.2,0.3,7.1,87.8
2309,82.0,170.0,65.2,2.1,16.1,0.4,9.7,79.2
2310,86.2,187.0,77.8,5.1,6.1,0.5,11.6,88.8
2311,86.4,181.0,63.9,5.4,14.3,3.3,5.9,84.5
2312,89.8,168.0,52.8,1.5,0.1,5.2,11.0,90.4
2313,81.2,177.0,104.6,2.3,15.6,5.7,4.0,73.9
2314,89.2,162.0,88.6,1.6,13.2,0.7,7.1,86.7
2315,82.3,193.0,77.8,4.1,11.9,4.5,3.5,82.9
2316,83.7,188.0,64.6,2.3,15.0,0.3,8.1,79.7
2317,77.7,167.0,100.4,1.4,10.0,4.0,5.3,74.2
2318,83.3,177.0,107.8,2.1,20.7,0.8,11.2,78.7
2319,83.1,192.0,95.8,1.6,6.3,1.2,9.6,80.8
2320,77.2,196.0,92.1,2.8,1.8,0.9,5.1,78.1
2321,84.8,202.0,66.7,3.4,20.5,0.5,8.2,79.4
2322,85.4,201.0,107.8,1.4,20.0,4.7,8.6,79.9
2323,83.2,173.0,74.9,1.3,0.3,2.3,9.4,82.3
2324,86.5,181.0,87.0,1.4,3.5,4.1,3.7,85.5
2325,77.5,193.0,89.1,1.8,1.2,1.3,5.0,78.2
2326,86.4,184.0,107.5,3.9,17.1,1.7,13.2,81.9
2327,76.1,185.0,88.7,2.2,3.9,0.6,4.3,76.6
2328,73.5,187.0,73.7,3.2,12.9,1.0,9.0,70.4
2329,87.3,201.0,88.2,4.8,11.0,4.5,6.1,84.5
2330,76.6,189.0,88.0,1.7,15.3,0.4,8.1,74.5
2331,81.8,160.0,79.7,3.5,11.6,2.3,4.8,80.5
2332,75.5,200.0,117.1,4.3,12.6,3.1,7.9,72.9
2333,91.2,174.0,51.8,4.2,1.7,1.2,9.9,95.6
2334,80.7,213.0,75.5,1.7,14.0,0.2,6.1,79.3
2335,85.4,186.0,57.2,1.7,19.4,0.7,7.2,81.9
2336,81.4,180.0,135.1,2.9,4.4,3.6,7.8,79.6
2337,81.2,167.0,61.8,4.5,4.4,0.3,10.0,83.3
2338,77.1,178.0,66.3,1.5,21.7,1.3,7.7,72.8
2339,100.8,182.0,69.7,1.8,16.2,1.3,2.5,98.9
2340,78.5,180.0,107.4,1.1,19.5,5.4,6.2,69.9
2341,81.4,160.0,87.2,3.5,0.0,0.0,3.7,84.8
2342,69.5,188.0,87.2,2.3,4.5,1.3,6.1,69.2
2343,75.9,213.0,60.7,1.7,0.7,2.4,5.5,76.7
2344,71.7,177.0,110.0,0.1,19.9,5.9,4.5,62.0
2345,84.7,175.0,124.5,0.5,0.2,0.4,2.9,83.3
2346,80.8,186.0,70.6,2.6,3.6,2.1,6.8,79.9
2347,80.3,200.0,88.0,2.1,4.7,1.4,8.4,80.2
2348,89.5,200.0,79.4,0.7,6.3,3.1,3.0,88.1
2349,79.4,200.0,107.8,1.8,0.3,0.5,5.8,79.7
2350,85.2,194.0,74.4,1.3,19.6,4.6,8.1,78.6
2351,65.2,213.0,100.9,0.7,11.5,0.5,6.0,63.2
2352,77.3,195.0,83.9,1.7,15.7,1.1,10.7,73.8
2353,88.5,169.0,120.4,2.6,0.3,1.6,6.0,88.0
2355,91.8,199.0,80.3,2.8,11.2,5.3,4.5,90.6
2356,74.7,213.0,62.7,1.4,6.7,1.2,2.5,73.6
2357,79.4,173.0,67.9,1.7,2.3,1.3,9.8,79.4
2358,97.2,184.0,51.8,2.4,14.5,0.8,4.3,94.0
2359,89.2,199.0,135.0,1.4,2.5,1.1,10.6,88.2
2360,84.0,196.0,69.3,2.6,6.8,3.8,8.7,82.2
2361,66.1,194.0,155.8,4.4,18.3,0.8,3.4,61.0
2362,92.1,195.0,142.5,2.3,20.9,0.7,6.3,86.8
2363,74.9,172.0,100.7,1.9,0.3,2.7,8.2,74.6
2364,78.6,184.0,109.5,3.6,7.9,2.4,5.2,77.8
2365,77.7,201.0,100.2,2.8,21.8,0.3,3.3,77.1
2366,77.4,197.0,76.3,3.6,1.1,0.3,3.6,80.9
2367,82.9,160.0,93.4,1.7,14.4,5.1,4.7,78.5
2368,77.2,192.0,86.0,1.8,4.1,0.3,2.6,76.2
2369,84.6,184.0,132.5,2.5,11.9,0.9,9.9,79.4
2370,72.6,172.0,85.0,1.7,15.3,3.9,3.0,68.7
2371,99.2,185.0,72.6,1.9,0.4,4.2,4.0,99.9
2372,82.3,173.0,151.6,2.7,0.1,5.0,6.2,80.3
2373,85.0,180.0,133.7,2.1,10.6,1.9,9.2,80.7
2374,79.9,186.0,139.7,1.7,16.1,3.8,5.9,74.6
2375,98.7,160.0,71.9,2.8,10.8,4.7,3.8,97.1
2376,92.7,176.0,98.3,1.5,11.4,0.4,7.5,89.8
2377,73.5,168.0,96.0,2.4,12.6,4.7,8.7,72.0
2378,77.6,188.0,86.1,1.4,18.4,0.2,5.4,75.1
2379,80.8,186.0,58.6,2.2,22.1,4.0,8.7,74.4
2380,67.6,173.0,121.3,3.9,1.1,0.3,10.7,68.0
2381,79.4,193.0,67.3,0.6,7.7,0.9,6.3,77.5
2382,75.4,190.0,65.2,2.0,13.2,3.5,5.1,73.4
2383,86.9,196.0,93.6,3.8,0.6,4.8,11.9,87.4
2384,79.8,167.0,142.2,3.1,0.7,0.9,5.9,78.7
2385,73.4,191.0,66.6,1.5,0.1,5.8,7.3,72.2
2386,77.8,203.0,87.8,2.3,0.6,5.4,3.9,78.0
2387,69.3,197.0,94.4,2.0,21.6,0.1,11.6,63.8
2388,72.5,191.0,68.0,1.4,8.5,2.3,4.3,70.1
2389,88.2,198.0,109.0,1.2,4.0,0.9,9.9,86.7
2390,77.6,200.0,64.4,1.0,20.2,5.2,3.3,72.6
2391,84.9,172.0,61.5,3.2,9.4,4.5,5.5,83.7
2392,86.2,174.0,81.7,1.4,14.9,0.7,11.4,82.9
2393,73.5,180.0,78.8,4.3,5.1,0.6,3.2,75.5
2394,71.7,176.0,67.5,1.7,17.7,3.2,3.4,67.2
2395,79.2,194.0,112.3,1.2,5.4,2.2,9.2,76.6
2396,84.6,198.0,125.6,3.9,1.7,0.4,6.2,84.8
2397,90.7,190.0,60.5,1.9,14.2,0.5,7.6,88.4
2398,76.6,180.0,108.0,2.1,0.3,3.1,2.8,76.6
2399,74.4,190.0,151.9,3.9,17.5,1.1,5.9,68.8
2400,92.8,185.0,53.9,1.6,0.6,4.0,8.9,92.7
2401,84.9,170.0,125.7,2.6,19.7,0.2,2.6,79.4
2402,78.9,172.0,84.9,3.1,0.6,5.8,13.5,78.5
2403,93.1,172.0,95.0,3.3,0.1,0.3,4.7,93.5
2404,75.4,174.0,104.6,2.0,0.7,0.4,6.1,75.3
2405,73.9,200.0,96.7,3.2,10.5,1.7,8.9,71.9
2406,79.2,187.0,84.8,1.7,0.1,0.4,5.8,80.4
2407,75.3,173.0,105.7,3.1,17.8,1.6,4.8,73.6
2408,84.6,170.0,83.3,2.7,0.1,2.7,4.0,85.0
2409,84.6,193.0,125.1,1.3,19.5,3.1,4.2,79.6
2410,74.5,192.0,140.1,1.9,2.2,0.9,7.2,73.1
2411,91.1,203.0,54.0,2.1,2.0,5.2,0.8,90.2
2412,82.1,176.0,53.2,2.1,8.3,0.7,2.2,81.9
2413,87.8,183.0,63.9,1.1,0.1,0.6,8.1,88.2
2414,87.0,185.0,61.9,2.6,6.5,0.5,4.5,86.7
2415,79.5,166.0,120.3,1.4,18.6,3.9,8.6,73.7
2416,85.5,179.0,128.6,2.0,4.5,5.6,5.8,82.1
2417,77.7,186.0,50.2,3.3,21.4,0.6,7.1,75.9
2418,85.5,165.0,83.4,4.7,5.6,1.0,8.3,85.9
2419,80.9,174.0,78.6,1.9,3.8,6.0,2.2,79.5
2420,66.5,186.0,94.5,2.5,0.4,5.9,11.4,66.2
2421,96.3,177.0,62.2,2.8,0.2,2.0,2.1,98.3
2422,82.6,189.0,97.6,0.4,11.3,1.9,3.4,79.8
2423,82.1,164.0,93.8,4.5,16.1,0.3,7.6,79.4
