,genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
1745,80.0,170.0,75.0,4.0,13.0,1.0,3.0,95.0
1746,80.0,173.0,83.0,2.0,1.0,4.0,1.0,86.0
1747,80.0,181.0,67.0,1.0,10.0,5.0,2.0,71.0
1748,80.0,183.0,80.0,1.0,0.0,5.0,4.0,74.0
1749,80.0,189.0,99.0,2.0,1.0,1.0,3.0,82.0
1750,80.0,161.0,79.0,4.0,5.0,10.0,3.0,90.0
1751,80.0,187.0,78.0,3.0,9.0,5.0,3.0,92.0
1752,80.0,186.0,89.0,2.0,12.0,1.0,3.0,81.0
1753,80.0,198.0,92.0,2.0,20.0,9.0,4.0,64.0
1754,80.0,185.0,95.0,1.0,21.0,3.0,2.0,62.0
1755,80.0,193.0,86.0,2.0,9.0,9.0,2.0,85.0
1756,80.0,174.0,96.0,1.0,1.0,8.0,3.0,69.0
1757,80.0,209.0,73.0,0.0,12.0,1.0,3.0,70.0
1758,80.0,170.0,69.0,2.0,14.0,9.0,2.0,75.0
1759,80.0,197.0,86.0,1.0,17.0,7.0,2.0,66.0
1760,80.0,186.0,74.0,1.0,0.0,9.0,3.0,71.0
1761,80.0,193.0,61.0,2.0,8.0,7.0,4.0,78.0
1762,80.0,182.0,79.0,1.0,18.0,2.0,4.0,61.0
1763,80.0,189.0,90.0,2.0,10.0,6.0,3.0,78.0
1764,80.0,165.0,70.0,2.0,7.0,8.0,4.0,75.0
1765,80.0,166.0,74.0,2.0,0.0,8.0,3.0,86.0
1766,80.0,189.0,64.0,2.0,8.0,1.0,2.0,93.0
1767,80.0,189.0,78.0,1.0,3.0,7.0,3.0,75.0
1768,80.0,191.0,65.0,1.0,5.0,7.0,3.0,75.0
1769,80.0,180.0,69.0,1.0,17.0,1.0,1.0,73.0
1770,80.0,178.0,69.0,1.0,19.0,4.0,2.0,71.0
1771,80.0,184.0,95.0,2.0,10.0,9.0,3.0,71.0
1772,80.0,189.0,64.0,2.0,17.0,7.0,3.0,69.0
1773,80.0,202.0,93.0,1.0,21.0,9.0,2.0,62.0
1774,80.0,174.0,69.0,1.0,20.0,0.0,2.0,72.0
1775,80.0,181.0,88.0,1.0,3.0,8.0,3.0,72.0
1776,80.0,202.0,70.0,2.0,13.0,5.0,3.0,77.0
1777,80.0,208.0,79.0,1.0,9.0,3.0,3.0,73.0
1778,80.0,179.0,79.0,2.0,19.0,8.0,4.0,62.0
1779,80.0,180.0,78.0,2.0,1.0,6.0,2.0,92.0
1780,80.0,195.0,73.0,1.0,1.0,6.0,2.0,80.0
1781,80.0,178.0,69.0,1.0,12.0,9.0,1.0,75.0
1782,80.0,213.0,84.0,1.0,10.0,8.0,3.0,73.0
1783,80.0,186.0,100.0,3.0,1.0,3.0,5.0,86.0
1784,80.0,174.0,60.0,2.0,0.0,4.0,1.0,97.0
1785,80.0,171.0,72.0,2.0,0.0,2.0,3.0,86.0
1786,80.0,170.0,82.0,2.0,1.0,5.0,2.0,84.0
1787,80.0,199.0,66.0,2.0,0.0,6.0,2.0,92.0
1788,80.0,193.0,74.0,2.0,18.0,8.0,3.0,74.0
1789,80.0,164.0,72.0,1.0,13.0,4.0,4.0,63.0
1790,80.0,161.0,81.0,2.0,1.0,8.0,1.0,84.0
1791,80.0,176.0,74.0,2.0,0.0,7.0,3.0,82.0
1792,80.0,176.0,93.0,2.0,14.0,6.0,2.0,71.0
1793,80.0,178.0,63.0,1.0,0.0,9.0,4.0,76.0
1794,80.0,182.0,86.0,2.0,5.0,8.0,2.0,81.0
1795,80.0,179.0,73.0,3.0,2.0,6.0,1.0,104.0
1796,80.0,186.0,61.0,1.0,5.0,6.0,3.0,72.0
1797,80.0,185.0,61.0,0.0,10.0,7.0,3.0,64.0
1798,80.0,191.0,65.0,1.0,1.0,7.0,1.0,84.0
1799,80.0,186.0,71.0,1.0,1.0,7.0,3.0,78.0
1800,80.0,180.0,69.0,2.0,8.0,4.0,2.0,87.0
1801,80.0,166.0,85.0,1.0,19.0,6.0,3.0,58.0
1802,80.0,184.0,70.0,1.0,18.0,7.0,3.0,69.0
1803,80.0,191.0,105.0,2.0,8.0,3.0,3.0,82.0
1804,80.0,209.0,64.0,0.0,6.0,6.0,1.0,77.0
1805,80.0,194.0,95.0,1.0,0.0,7.0,3.0,77.0
1806,80.0,191.0,65.0,0.0,16.0,7.0,4.0,56.0
1807,80.0,176.0,78.0,3.0,10.0,7.0,3.0,81.0
1808,80.0,179.0,79.0,1.0,8.0,9.0,1.0,74.0
1809,80.0,196.0,83.0,1.0,19.0,0.0,2.0,75.0
1810,80.0,190.0,108.0,3.0,18.0,5.0,1.0,82.0
1811,80.0,193.0,97.0,1.0,8.0,4.0,2.0,73.0
1812,80.0,185.0,96.0,0.0,0.0,0.0,3.0,74.0
1813,80.0,205.0,70.0,3.0,1.0,1.0,2.0,105.0
1814,80.0,173.0,73.0,1.0,0.0,7.0,3.0,73.0
1815,80.0,180.0,63.0,2.0,21.0,8.0,1.0,73.0
1816,80.0,172.0,78.0,2.0,2.0,8.0,2.0,89.0
1817,80.0,186.0,98.0,2.0,4.0,8.0,4.0,70.0
1818,80.0,175.0,64.0,2.0,8.0,2.0,3.0,88.0
1819,80.0,182.0,94.0,2.0,12.0,5.0,1.0,78.0
1820,80.0,168.0,82.0,1.0,10.0,9.0,1.0,70.0
1821,80.0,205.0,103.0,2.0,0.0,5.0,2.0,89.0
1822,80.0,205.0,84.0,2.0,5.0,7.0,3.0,80.0
1823,80.0,159.0,85.0,1.0,14.0,8.0,2.0,63.0
1824,80.0,214.0,80.0,2.0,9.0,8.0,3.0,80.0
1825,80.0,178.0,87.0,1.0,16.0,2.0,3.0,62.0
1826,80.0,209.0,85.0,2.0,11.0,5.0,2.0,85.0
1827,80.0,176.0,75.0,2.0,2.0,6.0,4.0,83.0
1828,80.0,190.0,72.0,1.0,22.0,9.0,3.0,61.0
1829,80.0,196.0,75.0,1.0,22.0,2.0,3.0,64.0
1830,80.0,199.0,75.0,1.0,3.0,3.0,2.0,86.0
1831,80.0,182.0,68.0,0.0,1.0,7.0,2.0,74.0
1832,80.0,170.0,91.0,0.0,2.0,7.0,2.0,67.0
1833,80.0,192.0,60.0,2.0,22.0,3.0,4.0,73.0
1834,80.0,157.0,78.0,1.0,13.0,1.0,2.0,66.0
1835,80.0,190.0,70.0,1.0,1.0,9.0,4.0,70.0
1836,80.0,188.0,81.0,2.0,0.0,5.0,1.0,90.0
1837,80.0,182.0,64.0,2.0,19.0,3.0,5.0,68.0
1838,80.0,185.0,89.0,3.0,21.0,5.0,2.0,79.0
1839,80.0,190.0,96.0,1.0,18.0,8.0,2.0,66.0
1840,80.0,187.0,67.0,1.0,5.0,8.0,2.0,71.0
1841,80.0,177.0,107.0,2.0,4.0,5.0,3.0,80.0
1842,80.0,198.0,64.0,3.0,15.0,9.0,2.0,84.0
1843,80.0,180.0,73.0,1.0,2.0,0.0,1.0,89.0
1844,80.0,194.0,80.0,3.0,0.0,1.0,3.0,102.0
1845,80.0,161.0,73.0,2.0,21.0,7.0,2.0,70.0
1846,80.0,182.0,68.0,2.0,0.0,6.0,3.0,83.0
1847,80.0,210.0,95.0,1.0,0.0,4.0,3.0,77.0
1848,80.0,195.0,76.0,1.0,7.0,6.0,2.0,76.0
1849,80.0,194.0,94.0,1.0,8.0,0.0,2.0,77.0
1850,80.0,167.0,66.0,2.0,9.0,7.0,2.0,83.0
1851,80.0,163.0,91.0,1.0,13.0,7.0,1.0,61.0
1852,80.0,198.0,66.0,3.0,18.0,8.0,3.0,80.0
1853,80.0,174.0,80.0,1.0,21.0,9.0,2.0,53.0
1854,80.0,195.0,64.0,1.0,0.0,0.0,3.0,83.0
1855,80.0,178.0,103.0,2.0,0.0,9.0,2.0,83.0
1856,80.0,187.0,63.0,3.0,2.0,6.0,1.0,106.0
1857,80.0,203.0,67.0,2.0,6.0,5.0,3.0,85.0
1858,80.0,193.0,84.0,1.0,0.0,1.0,1.0,87.0
1859,80.0,198.0,65.0,3.0,11.0,8.0,3.0,92.0
1860,80.0,184.0,99.0,2.0,14.0,6.0,3.0,67.0
1861,80.0,187.0,75.0,1.0,7.0,4.0,2.0,79.0
1862,80.0,169.0,82.0,2.0,6.0,4.0,2.0,79.0
1863,80.0,179.0,85.0,1.0,0.0,5.0,2.0,76.0
1864,80.0,180.0,89.0,1.0,5.0,2.0,4.0,70.0
1865,80.0,178.0,77.0,1.0,12.0,8.0,2.0,67.0
1866,80.0,183.0,90.0,1.0,14.0,4.0,1.0,71.0
1867,80.0,199.0,69.0,2.0,9.0,8.0,2.0,82.0
1868,80.0,181.0,72.0,3.0,7.0,6.0,1.0,93.0
1869,80.0,173.0,81.0,2.0,5.0,4.0,2.0,87.0
1870,80.0,179.0,87.0,3.0,12.0,7.0,3.0,79.0
1871,80.0,177.0,90.0,2.0,10.0,6.0,1.0,78.0
1872,80.0,160.0,83.0,2.0,13.0,7.0,2.0,72.0
1873,80.0,190.0,104.0,1.0,10.0,5.0,1.0,70.0
1874,80.0,201.0,79.0,2.0,1.0,9.0,2.0,84.0
1875,80.0,172.0,72.0,2.0,3.0,8.0,2.0,86.0
1876,80.0,179.0,98.0,3.0,4.0,7.0,3.0,90.0
1877,80.0,181.0,65.0,1.0,16.0,1.0,4.0,67.0
1878,80.0,177.0,87.0,2.0,12.0,7.0,1.0,80.0
1879,80.0,180.0,108.0,1.0,12.0,2.0,2.0,65.0
1880,80.0,175.0,78.0,0.0,13.0,8.0,1.0,63.0
1881,80.0,184.0,71.0,3.0,20.0,2.0,3.0,89.0
1882,80.0,167.0,70.0,3.0,1.0,9.0,3.0,90.0
1883,80.0,176.0,60.0,1.0,16.0,9.0,3.0,66.0
1884,80.0,186.0,111.0,3.0,10.0,9.0,2.0,79.0
1885,80.0,191.0,72.0,2.0,19.0,5.0,2.0,72.0
1886,80.0,201.0,84.0,2.0,9.0,2.0,3.0,86.0
1887,80.0,170.0,81.0,1.0,5.0,9.0,2.0,72.0
1888,80.0,190.0,73.0,1.0,18.0,3.0,2.0,72.0
1889,80.0,169.0,78.0,2.0,8.0,8.0,2.0,75.0
1890,80.0,178.0,91.0,1.0,10.0,7.0,3.0,67.0
1891,80.0,200.0,86.0,2.0,22.0,6.0,2.0,67.0
1892,80.0,206.0,84.0,2.0,13.0,6.0,1.0,79.0
1893,80.0,192.0,111.0,1.0,9.0,7.0,4.0,59.0
1894,80.0,180.0,60.0,2.0,6.0,8.0,2.0,86.0
1895,80.0,196.0,68.0,2.0,10.0,4.0,3.0,78.0
1896,80.0,174.0,69.0,2.0,5.0,1.0,1.0,90.0
1897,80.0,180.0,85.0,1.0,0.0,9.0,2.0,72.0
1898,80.0,171.0,76.0,2.0,22.0,7.0,3.0,71.0
1899,80.0,197.0,74.0,1.0,12.0,5.0,2.0,69.0
1900,80.0,187.0,93.0,2.0,10.0,6.0,2.0,78.0
1901,80.0,189.0,83.0,1.0,16.0,5.0,3.0,66.0
1902,80.0,181.0,71.0,2.0,6.0,7.0,3.0,87.0
1903,80.0,184.0,85.0,1.0,8.0,7.0,2.0,75.0
1904,80.0,170.0,85.0,2.0,22.0,9.0,2.0,66.0
1905,80.0,204.0,105.0,2.0,0.0,0.0,3.0,84.0
1906,80.0,165.0,79.0,1.0,19.0,3.0,2.0,65.0
1907,80.0,190.0,83.0,2.0,13.0,8.0,1.0,85.0
1908,80.0,171.0,93.0,2.0,6.0,3.0,1.0,85.0
1909,80.0,154.0,92.0,4.0,19.0,9.0,3.0,74.0
1910,80.0,190.0,103.0,2.0,4.0,4.0,2.0,83.0
1911,80.0,188.0,80.0,1.0,21.0,1.0,1.0,70.0
1912,80.0,186.0,80.0,2.0,13.0,8.0,4.0,66.0
1913,80.0,196.0,65.0,1.0,9.0,2.0,2.0,80.0
1914,80.0,178.0,61.0,1.0,7.0,7.0,2.0,73.0
1915,80.0,180.0,76.0,3.0,12.0,5.0,4.0,80.0
1916,80.0,173.0,85.0,3.0,5.0,8.0,3.0,85.0
1917,80.0,188.0,93.0,2.0,17.0,9.0,3.0,64.0
1918,80.0,187.0,64.0,2.0,21.0,5.0,2.0,74.0
1919,80.0,198.0,76.0,1.0,11.0,7.0,3.0,73.0
1920,80.0,208.0,79.0,1.0,16.0,7.0,3.0,62.0
1921,80.0,185.0,97.0,1.0,13.0,7.0,3.0,60.0
1922,80.0,168.0,67.0,1.0,17.0,6.0,2.0,66.0
1923,80.0,194.0,89.0,2.0,6.0,6.0,1.0,93.0
1924,80.0,163.0,76.0,2.0,10.0,8.0,1.0,77.0
1925,80.0,178.0,64.0,1.0,0.0,9.0,3.0,75.0
1926,80.0,199.0,104.0,1.0,2.0,6.0,2.0,74.0
1927,80.0,197.0,94.0,1.0,1.0,1.0,3.0,80.0
1928,80.0,202.0,72.0,1.0,7.0,2.0,2.0,83.0
1929,80.0,213.0,92.0,1.0,1.0,7.0,3.0,75.0
1930,80.0,192.0,67.0,1.0,12.0,4.0,2.0,77.0
1931,80.0,173.0,63.0,1.0,19.0,8.0,2.0,64.0
1932,80.0,177.0,76.0,3.0,17.0,0.0,2.0,89.0
1933,80.0,212.0,84.0,3.0,0.0,6.0,2.0,103.0
1934,80.0,180.0,68.0,1.0,17.0,8.0,4.0,64.0
1935,80.0,198.0,87.0,1.0,4.0,8.0,2.0,76.0
1936,80.0,158.0,64.0,2.0,6.0,4.0,3.0,77.0
1937,80.0,193.0,70.0,2.0,1.0,3.0,3.0,88.0
1938,80.0,202.0,101.0,2.0,13.0,3.0,4.0,74.0
1939,80.0,202.0,74.0,0.0,15.0,9.0,3.0,56.0
1940,80.0,161.0,79.0,3.0,16.0,1.0,4.0,81.0
1941,80.0,184.0,69.0,1.0,4.0,5.0,1.0,76.0
1942,80.0,191.0,79.0,1.0,17.0,7.0,2.0,68.0
1943,80.0,188.0,97.0,2.0,0.0,6.0,3.0,79.0
1944,80.0,186.0,68.0,2.0,0.0,2.0,4.0,92.0
1945,80.0,189.0,75.0,2.0,18.0,8.0,2.0,75.0
1946,80.0,157.0,88.0,2.0,7.0,5.0,3.0,74.0
1947,80.0,192.0,70.0,2.0,16.0,9.0,2.0,81.0
1948,80.0,179.0,79.0,1.0,3.0,1.0,3.0,80.0
1949,80.0,206.0,63.0,2.0,5.0,8.0,2.0,90.0
1950,80.0,170.0,81.0,1.0,14.0,1.0,3.0,66.0
1951,80.0,189.0,86.0,2.0,15.0,0.0,3.0,78.0
1952,80.0,167.0,89.0,3.0,14.0,7.0,2.0,77.0
1953,80.0,193.0,88.0,3.0,5.0,1.0,2.0,96.0
1954,80.0,181.0,86.0,3.0,22.0,6.0,1.0,81.0
1955,80.0,176.0,80.0,3.0,1.0,5.0,1.0,100.0
1956,80.0,185.0,75.0,3.0,9.0,7.0,3.0,89.0
1957,80.0,187.0,74.0,1.0,13.0,8.0,1.0,68.0
1958,80.0,169.0,80.0,1.0,21.0,6.0,2.0,57.0
1959,80.0,172.0,95.0,1.0,22.0,8.0,2.0,58.0
1960,80.0,172.0,79.0,2.0,11.0,8.0,1.0,78.0
1961,80.0,186.0,84.0,2.0,13.0,2.0,2.0,78.0
1962,80.0,185.0,90.0,3.0,13.0,1.0,3.0,85.0
1963,80.0,163.0,83.0,0.0,16.0,9.0,3.0,46.0
1964,80.0,200.0,71.0,2.0,4.0,1.0,2.0,95.0
1965,80.0,164.0,66.0,1.0,0.0,9.0,4.0,73.0
1966,80.0,179.0,63.0,1.0,3.0,9.0,3.0,74.0
1967,80.0,195.0,79.0,2.0,7.0,8.0,1.0,90.0
1968,80.0,195.0,104.0,1.0,4.0,9.0,3.0,67.0
1969,80.0,194.0,83.0,1.0,21.0,8.0,2.0,63.0
1970,80.0,190.0,65.0,1.0,2.0,6.0,3.0,75.0
1971,80.0,184.0,80.0,1.0,20.0,9.0,2.0,65.0
1972,80.0,189.0,78.0,2.0,11.0,7.0,2.0,80.0
1973,80.0,182.0,101.0,0.0,1.0,4.0,4.0,60.0
1974,80.0,188.0,66.0,1.0,0.0,8.0,2.0,82.0
1975,80.0,158.0,96.0,0.0,19.0,8.0,4.0,40.0
1976,80.0,171.0,77.0,2.0,20.0,9.0,3.0,61.0
1977,80.0,196.0,67.0,2.0,13.0,2.0,1.0,88.0
1978,80.0,182.0,93.0,1.0,0.0,4.0,2.0,77.0
1979,80.0,169.0,78.0,2.0,2.0,3.0,2.0,86.0
1980,80.0,202.0,73.0,3.0,15.0,7.0,1.0,91.0
1981,80.0,156.0,83.0,1.0,4.0,5.0,2.0,74.0
1982,80.0,176.0,84.0,3.0,8.0,1.0,2.0,98.0
1983,80.0,191.0,68.0,3.0,4.0,9.0,4.0,92.0
1984,80.0,187.0,90.0,3.0,0.0,0.0,3.0,99.0
1985,80.0,194.0,91.0,3.0,19.0,0.0,1.0,89.0
1986,80.0,156.0,63.0,2.0,7.0,3.0,2.0,84.0
1987,80.0,198.0,75.0,2.0,5.0,9.0,4.0,81.0
1988,80.0,198.0,89.0,2.0,20.0,9.0,2.0,67.0
1989,80.0,209.0,73.0,0.0,1.0,3.0,3.0,78.0
1990,80.0,179.0,93.0,3.0,11.0,5.0,2.0,83.0
1991,80.0,184.0,70.0,1.0,3.0,8.0,1.0,85.0
1992,80.0,167.0,62.0,2.0,14.0,6.0,2.0,78.0
1993,80.0,164.0,78.0,1.0,11.0,1.0,3.0,69.0
1994,80.0,170.0,82.0,2.0,0.0,5.0,1.0,93.0
1995,80.0,172.0,89.0,2.0,12.0,3.0,5.0,67.0
1996,80.0,193.0,74.0,1.0,18.0,8.0,4.0,60.0
1997,80.0,176.0,66.0,1.0,22.0,5.0,1.0,72.0
1998,80.0,210.0,71.0,3.0,19.0,9.0,2.0,86.0
1999,80.0,193.0,63.0,1.0,10.0,7.0,4.0,69.0
2000,80.0,175.0,89.0,1.0,13.0,1.0,2.0,74.0
2001,80.0,196.0,82.0,1.0,14.0,9.0,2.0,72.0
2002,80.0,173.0,80.0,1.0,22.0,1.0,2.0,64.0
2003,80.0,172.0,74.0,2.0,16.0,9.0,4.0,66.0
2004,80.0,201.0,77.0,2.0,18.0,7.0,2.0,77.0
2005,80.0,188.0,71.0,3.0,16.0,2.0,1.0,93.0
2006,80.0,166.0,100.0,0.0,1.0,5.0,4.0,59.0
2007,80.0,191.0,80.0,0.0,21.0,9.0,2.0,54.0
2008,80.0,178.0,62.0,1.0,8.0,4.0,2.0,73.0
2009,80.0,188.0,74.0,2.0,7.0,9.0,3.0,82.0
2010,80.0,183.0,88.0,1.0,16.0,5.0,3.0,61.0
2011,80.0,177.0,74.0,3.0,1.0,2.0,1.0,104.0
2012,80.0,193.0,64.0,3.0,3.0,2.0,3.0,100.0
2013,80.0,182.0,68.0,1.0,0.0,9.0,2.0,84.0
2014,80.0,169.0,70.0,3.0,1.0,9.0,3.0,87.0
2015,80.0,189.0,65.0,0.0,0.0,7.0,3.0,70.0
2016,80.0,204.0,70.0,1.0,18.0,3.0,2.0,70.0
2017,80.0,179.0,86.0,1.0,0.0,6.0,5.0,73.0
2018,80.0,171.0,87.0,1.0,16.0,7.0,2.0,64.0
2019,80.0,197.0,77.0,1.0,16.0,7.0,4.0,63.0
2020,80.0,179.0,68.0,2.0,0.0,3.0,1.0,96.0
2021,80.0,187.0,70.0,1.0,14.0,7.0,2.0,72.0
2022,80.0,179.0,74.0,1.0,5.0,4.0,2.0,77.0
2023,80.0,163.0,74.0,2.0,13.0,3.0,3.0,80.0
2024,80.0,164.0,65.0,1.0,12.0,5.0,2.0,71.0
2025,80.0,190.0,90.0,2.0,18.0,0.0,3.0,70.0
2026,80.0,183.0,103.0,2.0,4.0,7.0,1.0,80.0
2027,80.0,177.0,84.0,2.0,0.0,6.0,2.0,84.0
2028,80.0,203.0,97.0,1.0,11.0,8.0,2.0,67.0
2029,80.0,180.0,60.0,1.0,1.0,2.0,2.0,85.0
2030,80.0,185.0,71.0,2.0,19.0,9.0,1.0,75.0
2031,80.0,173.0,65.0,2.0,3.0,8.0,2.0,85.0
2032,80.0,177.0,75.0,1.0,4.0,4.0,3.0,79.0
2033,80.0,190.0,79.0,2.0,20.0,5.0,3.0,71.0
2034,80.0,174.0,82.0,2.0,9.0,8.0,3.0,78.0
2035,80.0,187.0,85.0,1.0,17.0,7.0,2.0,65.0
2036,80.0,201.0,62.0,2.0,1.0,7.0,3.0,85.0
2037,80.0,190.0,94.0,1.0,21.0,2.0,3.0,59.0
2038,80.0,183.0,103.0,1.0,7.0,9.0,2.0,65.0
2039,80.0,175.0,86.0,3.0,0.0,7.0,4.0,85.0
2040,80.0,170.0,79.0,2.0,5.0,4.0,3.0,80.0
2041,80.0,174.0,70.0,2.0,22.0,7.0,2.0,69.0
2042,80.0,208.0,72.0,2.0,14.0,1.0,2.0,87.0
2043,80.0,193.0,64.0,0.0,1.0,8.0,2.0,77.0
2044,80.0,195.0,96.0,1.0,1.0,7.0,4.0,76.0
2045,80.0,190.0,74.0,1.0,12.0,6.0,1.0,78.0
2046,80.0,208.0,70.0,0.0,12.0,2.0,2.0,70.0
2047,80.0,175.0,79.0,1.0,11.0,8.0,1.0,74.0
2048,80.0,171.0,88.0,3.0,5.0,1.0,2.0,94.0
2049,80.0,175.0,94.0,2.0,2.0,7.0,2.0,84.0
2050,80.0,181.0,65.0,2.0,18.0,2.0,2.0,78.0
2051,80.0,172.0,70.0,3.0,12.0,6.0,3.0,83.0
2052,80.0,180.0,81.0,1.0,20.0,1.0,3.0,63.0
2053,80.0,165.0,93.0,1.0,5.0,2.0,3.0,70.0
2054,80.0,202.0,64.0,2.0,12.0,6.0,2.0,90.0
2055,80.0,189.0,64.0,1.0,10.0,9.0,2.0,72.0
2056,80.0,195.0,64.0,2.0,8.0,4.0,3.0,86.0
2057,80.0,193.0,76.0,0.0,3.0,0.0,3.0,74.0
2058,80.0,180.0,80.0,1.0,21.0,8.0,3.0,58.0
2059,80.0,154.0,86.0,1.0,19.0,8.0,1.0,55.0
2060,80.0,194.0,70.0,2.0,0.0,7.0,2.0,87.0
2061,80.0,198.0,64.0,1.0,17.0,7.0,3.0,68.0
2062,80.0,191.0,67.0,2.0,0.0,6.0,2.0,89.0
2063,80.0,170.0,61.0,2.0,20.0,9.0,2.0,72.0
2064,80.0,179.0,78.0,3.0,12.0,9.0,2.0,83.0
2065,80.0,178.0,85.0,1.0,1.0,9.0,3.0,69.0
2066,80.0,197.0,96.0,2.0,22.0,5.0,1.0,71.0
2067,80.0,193.0,75.0,3.0,13.0,3.0,3.0,91.0
2068,80.0,177.0,79.0,2.0,18.0,10.0,2.0,74.0
2069,80.0,185.0,65.0,3.0,9.0,7.0,3.0,88.0
2070,80.0,180.0,85.0,1.0,9.0,5.0,4.0,60.0
2071,80.0,191.0,67.0,1.0,9.0,9.0,3.0,66.0
2072,80.0,164.0,87.0,1.0,9.0,9.0,2.0,64.0
2073,80.0,201.0,85.0,3.0,11.0,8.0,2.0,90.0
2074,80.0,178.0,109.0,3.0,0.0,0.0,2.0,99.0
2075,80.0,177.0,73.0,2.0,6.0,6.0,4.0,78.0
2076,80.0,174.0,64.0,2.0,21.0,2.0,1.0,81.0
2077,80.0,186.0,66.0,1.0,2.0,8.0,2.0,77.0
2078,80.0,193.0,65.0,1.0,17.0,6.0,2.0,72.0
2079,80.0,202.0,86.0,1.0,5.0,5.0,3.0,75.0
2080,80.0,164.0,112.0,1.0,12.0,7.0,2.0,58.0
2081,80.0,175.0,88.0,1.0,13.0,9.0,3.0,59.0
2082,80.0,183.0,90.0,2.0,0.0,9.0,3.0,77.0
2083,80.0,187.0,87.0,1.0,9.0,5.0,2.0,68.0
2084,80.0,201.0,73.0,1.0,14.0,3.0,2.0,78.0
2085,80.0,163.0,95.0,0.0,3.0,1.0,2.0,65.0
2086,80.0,201.0,102.0,1.0,11.0,8.0,2.0,64.0
2087,80.0,201.0,81.0,2.0,15.0,8.0,3.0,73.0
2088,80.0,168.0,89.0,3.0,19.0,6.0,4.0,78.0
2089,80.0,175.0,91.0,1.0,21.0,2.0,2.0,58.0
2090,80.0,172.0,71.0,3.0,17.0,8.0,1.0,84.0
2091,80.0,196.0,80.0,2.0,0.0,7.0,3.0,83.0
2092,80.0,196.0,79.0,1.0,6.0,3.0,2.0,79.0
2093,80.0,176.0,66.0,2.0,0.0,8.0,3.0,85.0
2094,80.0,173.0,61.0,0.0,14.0,3.0,3.0,62.0
2095,80.0,178.0,64.0,1.0,16.0,5.0,2.0,75.0
2096,80.0,181.0,63.0,1.0,3.0,6.0,1.0,86.0
2097,80.0,189.0,103.0,3.0,11.0,5.0,2.0,93.0
2098,80.0,189.0,79.0,1.0,3.0,2.0,1.0,80.0
2099,80.0,208.0,70.0,1.0,21.0,4.0,2.0,65.0
2100,80.0,180.0,65.0,1.0,6.0,1.0,2.0,86.0
2101,80.0,205.0,62.0,3.0,4.0,8.0,2.0,105.0
2102,80.0,196.0,98.0,0.0,11.0,9.0,2.0,61.0
2103,80.0,180.0,70.0,1.0,7.0,1.0,3.0,76.0
2104,80.0,189.0,63.0,1.0,0.0,6.0,2.0,81.0
2105,80.0,190.0,72.0,1.0,0.0,8.0,3.0,75.0
2106,80.0,183.0,78.0,1.0,10.0,0.0,2.0,76.0
2107,80.0,189.0,76.0,1.0,0.0,5.0,3.0,72.0
2108,80.0,206.0,79.0,1.0,14.0,3.0,2.0,71.0
2109,80.0,174.0,68.0,2.0,15.0,8.0,3.0,77.0
2110,80.0,171.0,91.0,1.0,2.0,6.0,3.0,75.0
2111,80.0,199.0,85.0,3.0,2.0,5.0,3.0,92.0
2112,80.0,182.0,102.0,2.0,0.0,5.0,4.0,74.0
2113,80.0,176.0,71.0,2.0,9.0,5.0,1.0,86.0
2114,80.0,174.0,69.0,3.0,1.0,3.0,3.0,95.0
2115,80.0,167.0,67.0,4.0,6.0,3.0,2.0,105.0
2116,80.0,174.0,112.0,3.0,20.0,9.0,1.0,72.0
2117,80.0,180.0,68.0,2.0,18.0,9.0,3.0,69.0
2118,80.0,201.0,72.0,1.0,12.0,5.0,3.0,70.0
2119,80.0,179.0,64.0,2.0,1.0,1.0,2.0,101.0
2120,80.0,195.0,87.0,3.0,8.0,6.0,2.0,90.0
2121,80.0,186.0,64.0,2.0,13.0,4.0,2.0,87.0
2122,80.0,177.0,79.0,1.0,19.0,8.0,2.0,64.0
2123,80.0,181.0,79.0,1.0,21.0,9.0,3.0,54.0
2124,80.0,180.0,103.0,1.0,1.0,8.0,2.0,73.0
2125,80.0,202.0,76.0,1.0,17.0,6.0,2.0,69.0
2126,80.0,194.0,82.0,3.0,17.0,5.0,2.0,85.0
2127,80.0,171.0,79.0,1.0,18.0,6.0,2.0,68.0
2128,80.0,160.0,80.0,1.0,17.0,6.0,1.0,61.0
2129,80.0,155.0,76.0,0.0,18.0,2.0,2.0,56.0
2130,80.0,201.0,85.0,0.0,8.0,6.0,3.0,65.0
2131,80.0,187.0,96.0,1.0,20.0,8.0,2.0,60.0
2132,80.0,187.0,94.0,3.0,13.0,2.0,3.0,87.0
2133,80.0,197.0,64.0,1.0,17.0,7.0,3.0,71.0
2134,80.0,181.0,75.0,2.0,22.0,8.0,3.0,61.0
2135,80.0,182.0,89.0,3.0,8.0,7.0,2.0,86.0
2136,80.0,179.0,62.0,1.0,22.0,8.0,3.0,63.0
2137,80.0,178.0,67.0,4.0,19.0,6.0,1.0,94.0
2138,80.0,187.0,70.0,1.0,19.0,5.0,2.0,68.0
2139,80.0,190.0,74.0,2.0,11.0,6.0,4.0,78.0
2140,80.0,162.0,99.0,2.0,21.0,8.0,3.0,61.0
2141,80.0,184.0,63.0,0.0,16.0,3.0,1.0,68.0
2142,80.0,195.0,91.0,1.0,17.0,2.0,2.0,67.0
2143,80.0,187.0,84.0,1.0,17.0,9.0,1.0,68.0
